"user_id","gender","age_group","married","has_children","home_country","home_city","sign_up_date","num_sessions","avg_session_duration_minute","avg_page_clicks","total_trips","conversion_rate","weekend_trip_proportion","cancellation_proportion","avg_booking_departure_gap_days_flights","avg_booking_departure_gap_days_hotels","round_trips_proportion","avg_flight_price_usd","avg_flight_discount_amount","discounted_flight_proportion","avg_flight_seats","avg_checked_bags","avg_distance_flown","total_hotels_booked","avg_hotel_price_usd","avg_hotel_discount_amount","discounted_hotel_proportion","avg_hotel_rooms","avg_hotel_stay_duration_day","assigned_group","assigned_perk"
"526365","F","25-34","false","false","usa","nashville","2023-01-12","8","1.50","16.38","3","0.38","0.00","0.00","7.60","7.76","1.00","451.32","0.10","0.13","2.00","1.00","1409","3","826.00","0.10","0.13","2.00","3.00","Moderate Travellers","Priority boarding"
"527508","F","45-54","true","false","usa","san antonio","2023-01-13","8","1.63","16.25","3","0.38","0.00","0.00","8.18","10.07","1.00","369.24","0.18","0.25","1.00","1.00","2012","2","792.50","","0.00","1.00","4.00","Moderate Travellers","Priority boarding"
"527928","M","35-44","true","false","usa","omaha","2023-01-13","8","2.13","21.63","2","0.25","0.00","0.00","7.71","7.87","1.00","449.34","","0.00","1.50","0.50","1338","2","618.00","0.05","0.13","1.50","2.00","Moderate Travellers","Priority boarding"
"528580","F","45-54","true","false","usa","new york","2023-01-13","9","1.33","14.89","3","0.33","0.00","0.00","8.34","6.34","1.00","810.39","0.10","0.11","1.50","1.00","2271","2","1330.50","0.10","0.11","1.50","6.00","Family-Oriented Travelers","Free checked bag"
"528690","F","35-44","true","true","usa","chicago","2023-01-13","9","1.22","12.89","3","0.33","0.00","0.00","9.03","9.19","1.00","311.17","","0.00","1.67","0.67","1522","3","324.33","","0.00","1.67","2.00","Moderate Travellers","Priority boarding"
"530374","F","25-34","true","false","usa","burlington","2023-01-14","9","0.89","11.78","2","0.22","0.00","0.00","9.45","9.61","1.00","267.48","0.20","0.11","1.00","0.50","1470","2","499.50","0.10","0.33","1.00","3.50","Budget Travellers","Exclusive discounts"
"530719","F","45-54","false","false","usa","baltimore","2023-01-14","9","1.44","14.78","4","0.44","0.00","0.00","7.33","7.48","0.75","159.60","0.23","0.22","1.00","0.75","1288","4","285.25","0.18","0.22","1.00","2.00","Frequent Travellers","1 night free hotel with flight"
"530881","F","35-44","false","true","usa","jacksonville","2023-01-14","8","1.50","15.00","4","0.50","0.00","0.00","6.50","6.67","1.00","301.46","","0.00","1.00","0.25","1693","4","416.75","","0.00","1.00","2.75","Frequent Travellers","1 night free hotel with flight"
"531857","F","18-24","false","false","usa","philadelphia","2023-01-15","9","1.44","15.78","2","0.22","0.00","0.00","10.78","10.98","0.50","349.45","0.12","0.33","1.00","0.50","2358","2","459.00","0.20","0.11","1.00","4.50","Budget Travellers","Exclusive discounts"
"531931","F","35-44","false","false","usa","san jose","2023-01-15","8","0.88","9.38","2","0.25","0.00","0.00","7.93","8.18","1.00","944.15","0.10","0.13","1.50","0.50","3268","2","492.50","0.10","0.13","1.50","2.50","Moderate Travellers","Priority boarding"
"531971","F","55-64","true","true","usa","burlington","2023-01-15","8","1.00","12.00","2","0.25","0.00","0.00","7.10","7.29","1.00","381.31","","0.00","1.00","1.00","1989","2","228.00","","0.00","1.00","3.00","Moderate Travellers","Priority boarding"
"531994","F","35-44","true","false","canada","calgary","2023-01-15","8","1.50","15.50","2","0.25","0.00","0.00","8.56","8.82","1.00","592.99","0.33","0.25","1.00","0.50","3041","2","151.50","0.05","0.13","1.00","2.00","Moderate Travellers","Priority boarding"
"534474","M","45-54","false","false","usa","stockton","2023-01-16","9","1.44","15.22","4","0.44","0.00","0.00","9.24","8.69","1.00","552.54","","0.00","1.00","0.75","3098","3","1754.00","0.10","0.11","1.00","12.00","High-Spending Travelers","Free hotel meal"
"534840","F","45-54","false","false","usa","indianapolis","2023-01-16","9","1.78","17.78","4","0.44","0.00","0.00","10.57","9.00","1.00","250.39","0.18","0.22","1.25","0.00","972","3","669.33","0.10","0.22","1.33","1.67","Frequent Travellers","1 night free hotel with flight"
"535473","F","55-64","true","false","usa","chicago","2023-01-17","8","0.88","12.88","1","0.13","0.00","0.00","252.45","","1.00","4332.96","0.10","0.13","2.00","1.00","13747","0","","","0.00","","","High-Spending Travelers","Free hotel meal"
"536622","F","45-54","false","false","usa","chicago","2023-01-17","8","1.75","15.88","4","0.50","0.00","0.00","7.75","7.93","1.00","276.98","","0.00","1.00","0.50","1723","3","337.67","","0.00","1.00","2.33","Frequent Travellers","1 night free hotel with flight"
"537688","F","55-64","false","false","usa","rochester","2023-01-18","8","1.13","13.50","1","0.13","0.00","0.00","9.34","9.54","1.00","361.49","0.15","0.13","1.00","1.00","2067","1","197.00","","0.00","1.00","1.00","Moderate Travellers","Priority boarding"
"539460","M","45-54","false","false","canada","toronto","2023-01-19","8","1.50","16.63","3","0.38","0.00","0.00","9.74","9.90","1.00","306.56","","0.00","1.00","1.00","1560","3","87.67","","0.00","1.00","0.67","Moderate Travellers","Priority boarding"
"539866","F","18-24","true","false","usa","chicago","2023-01-19","8","1.75","17.25","0","0.00","0.00","","","","0.00","","0.15","0.13","","","","0","","0.05","0.13","","","Occasional Travellers","Loyalty points"
"542254","F","45-54","true","false","usa","montgomery","2023-01-20","8","1.00","12.25","2","0.25","0.00","0.00","6.66","6.89","1.00","498.61","0.10","0.25","1.00","1.00","3031","2","243.00","0.10","0.25","1.00","2.50","Spontaneous Travelers","No cancellation fees"
"542471","F","35-44","true","true","usa","san francisco","2023-01-20","8","1.75","18.88","4","0.50","0.00","0.00","9.88","11.14","1.00","495.54","0.10","0.13","1.00","0.50","3008","3","1164.67","0.08","0.25","1.00","5.67","High-Spending Travelers","Free hotel meal"
"543900","F","35-44","false","false","usa","colorado springs","2023-01-21","8","0.88","9.50","2","0.25","0.00","0.00","5.61","5.82","1.00","450.73","","0.00","1.00","0.50","2558","2","1469.50","0.10","0.13","1.00","5.50","High-Spending Travelers","Free hotel meal"
"544425","F","25-34","true","true","usa","winston-salem","2023-01-21","8","0.75","11.25","0","0.00","0.00","","","","0.00","","0.15","0.38","","","","0","","0.05","0.13","","","Budget Travellers","Exclusive discounts"
"544549","F","35-44","false","false","usa","houston","2023-01-21","8","2.25","22.38","4","0.50","0.00","0.00","7.08","7.26","1.00","346.66","0.10","0.25","1.00","1.00","1946","4","652.50","","0.00","1.00","2.25","Frequent Travellers","1 night free hotel with flight"
"545446","F","55-64","true","true","usa","los angeles","2023-01-22","8","1.13","13.88","3","0.38","0.00","0.00","6.49","12.19","0.50","884.97","","0.00","2.00","0.00","4264","2","773.50","0.15","0.13","2.00","8.50","Family-Oriented Travelers","Free checked bag"
"545634","F","45-54","false","false","usa","providence","2023-01-22","8","1.50","15.13","3","0.38","0.00","0.00","10.05","10.24","1.00","374.46","0.08","0.38","1.33","0.00","1839","3","702.00","0.10","0.25","1.33","4.33","Family-Oriented Travelers","Free checked bag"
"546671","F","35-44","true","false","usa","stockton","2023-01-22","8","1.13","11.13","1","0.13","0.00","0.00","6.79","7.01","1.00","468.48","0.30","0.13","1.00","0.00","2467","1","396.00","0.08","0.38","1.00","3.00","Budget Travellers","Exclusive discounts"
"547594","F","","false","false","canada","calgary","2023-01-23","8","2.13","41.38","1","0.13","0.00","1.00","10.11","10.25","1.00","236.54","","0.13","1.00","1.00","1192","1","196.00","0.10","0.25","1.00","1.00","Occasional Travellers","Loyalty points"
"549764","F","35-44","false","false","usa","new york","2023-01-24","8","1.00","13.13","3","0.38","0.00","0.00","6.52","11.05","1.00","248.36","0.35","0.13","1.00","0.00","1362","2","825.00","0.08","0.25","1.00","4.00","Spontaneous Travelers","No cancellation fees"
"550442","F","25-34","false","false","usa","new york","2023-01-24","8","1.50","16.50","2","0.25","0.00","0.00","6.69","8.91","1.00","402.35","","0.00","1.00","0.00","2327","2","526.00","0.15","0.13","1.00","5.50","Spontaneous Travelers","No cancellation fees"
"553791","F","25-34","false","true","usa","new york","2023-01-26","8","2.00","18.88","3","0.38","0.00","0.00","5.59","5.79","1.00","377.77","0.10","0.25","1.00","1.00","2112","3","692.00","0.10","0.13","1.00","4.33","Spontaneous Travelers","No cancellation fees"
"554269","F","45-54","true","true","usa","san diego","2023-01-26","10","0.90","12.70","3","0.30","0.00","0.00","7.14","7.40","1.00","609.49","0.08","0.20","1.00","0.67","3594","3","177.67","","0.00","1.00","2.33","Moderate Travellers","Priority boarding"
"557055","F","45-54","false","false","usa","tulsa","2023-01-27","8","1.75","18.63","2","0.25","0.00","0.00","13.57","13.76","1.00","782.03","","0.00","2.00","0.50","2166","2","783.00","","0.00","2.00","2.50","Moderate Travellers","Priority boarding"
"557108","M","25-34","false","false","usa","houston","2023-01-27","8","0.88","10.38","1","0.13","0.00","0.00","4.46","4.66","0.00","215.80","0.10","0.25","1.00","0.00","2286","1","153.00","0.05","0.25","1.00","1.00","Spontaneous Travelers","No cancellation fees"
"557794","F","45-54","false","true","usa","new york","2023-01-28","8","1.13","13.50","4","0.50","0.00","0.00","7.84","8.29","1.00","397.78","0.13","0.25","1.00","1.00","2203","3","714.67","","0.00","1.00","3.67","Frequent Travellers","1 night free hotel with flight"
"558920","F","45-54","false","false","usa","houston","2023-01-28","9","1.78","18.00","4","0.44","0.00","0.00","6.00","6.20","1.00","365.35","0.25","0.11","1.00","0.75","2177","4","585.00","0.05","0.11","1.00","2.75","Frequent Travellers","1 night free hotel with flight"
"559695","F","55-64","true","true","usa","san antonio","2023-01-29","8","11.25","47.13","4","0.50","0.00","0.25","5.61","4.27","1.00","427.66","","0.13","1.00","0.75","2358","3","553.50","0.10","0.25","1.00","3.50","Moderate Travellers","Priority boarding"
"559981","F","45-54","false","false","usa","columbus","2023-01-29","8","2.13","19.63","6","0.75","0.00","0.00","7.50","7.66","0.83","256.68","0.18","0.38","1.17","0.67","1371","6","591.83","","0.00","1.17","2.33","Budget Travellers","Exclusive discounts"
"560273","M","55-64","true","false","usa","fresno","2023-01-29","8","1.38","14.13","3","0.38","0.00","0.00","5.93","6.10","1.00","595.92","","0.00","1.00","0.00","3508","3","619.33","0.05","0.13","1.33","2.00","Spontaneous Travelers","No cancellation fees"
"561033","F","45-54","true","true","canada","toronto","2023-01-29","8","1.63","16.75","4","0.50","0.00","0.00","8.78","8.95","0.75","301.48","0.10","0.13","1.25","1.00","1669","4","484.50","0.05","0.13","1.25","1.75","Frequent Travellers","1 night free hotel with flight"
"561864","F","35-44","false","false","usa","long beach","2023-01-30","8","1.00","12.25","3","0.38","0.00","0.00","10.67","8.77","1.00","390.82","","0.00","1.00","0.50","2348","3","1128.00","","0.00","1.00","4.67","High-Spending Travelers","Free hotel meal"
"562814","M","","false","false","usa","new york","2023-01-30","8","0.50","9.00","1","0.13","0.00","0.00","","10.72","0.00","","0.10","0.13","","","","1","1518.00","0.10","0.25","2.00","11.00","Family-Oriented Travelers","Free checked bag"
"565459","F","25-34","false","false","usa","new york","2023-02-01","8","2.00","19.00","3","0.38","0.00","0.00","8.34","8.60","1.00","609.87","0.10","0.38","1.00","0.33","3353","3","164.67","0.15","0.25","1.00","1.67","Budget Travellers","Exclusive discounts"
"565460","F","35-44","false","true","usa","chicago","2023-02-01","8","1.75","19.00","3","0.38","0.00","0.00","7.97","8.30","1.00","270.94","0.22","0.38","1.00","1.00","1501","3","881.67","0.08","0.25","1.00","5.00","Budget Travellers","Exclusive discounts"
"565510","F","65+","true","false","usa","houston","2023-02-01","9","1.33","14.78","3","0.33","0.00","0.00","6.57","6.76","1.00","337.52","0.10","0.33","1.00","0.67","1988","3","382.00","0.05","0.11","1.00","3.33","Budget Travellers","Exclusive discounts"
"567547","F","25-34","false","false","usa","san jose","2023-02-02","8","1.25","13.50","2","0.25","0.00","0.00","6.41","5.22","1.00","999.49","0.15","0.50","1.50","1.00","3804","1","1032.00","","0.00","2.00","4.00","Family-Oriented Travelers","Free checked bag"
"576136","F","45-54","false","false","usa","tulsa","2023-02-06","9","1.89","17.78","3","0.33","0.00","0.00","5.74","5.11","1.00","211.38","0.20","0.33","1.00","0.50","1159","3","2232.67","0.10","0.22","1.33","5.00","Family-Oriented Travelers","Free checked bag"
"577287","F","35-44","false","true","canada","montreal","2023-02-06","8","9.38","42.75","4","0.50","0.00","0.25","6.39","6.59","1.00","375.05","0.10","0.25","1.00","0.40","2039","4","391.00","0.10","0.38","1.00","3.80","Budget Travellers","Exclusive discounts"
"585965","F","45-54","false","false","usa","fort worth","2023-02-10","8","1.13","13.13","3","0.38","0.00","0.00","9.06","9.22","1.00","267.20","","0.00","1.00","0.67","1508","3","393.67","0.05","0.13","1.00","3.00","Moderate Travellers","Priority boarding"
"587134","F","35-44","false","false","usa","new york","2023-02-11","8","1.25","12.63","1","0.13","0.00","0.00","8.80","9.09","1.00","674.61","0.15","0.38","1.00","0.00","3770","1","0.00","0.25","0.13","1.00","0.00","Budget Travellers","Exclusive discounts"
"588582","F","45-54","false","false","usa","chicago","2023-02-11","8","1.00","12.38","2","0.25","0.00","0.00","8.56","8.69","1.00","466.87","0.10","0.13","2.50","0.50","901","2","620.00","0.05","0.25","2.50","1.00","Moderate Travellers","Priority boarding"
"595283","F","55-64","true","false","usa","baton rouge","2023-02-15","8","1.63","17.25","1","0.13","0.00","0.00","5.58","","1.00","301.34","0.13","0.25","1.00","1.00","1863","0","","0.15","0.13","","","Spontaneous Travelers","No cancellation fees"
"602925","F","55-64","true","false","canada","quebec","2023-02-18","9","1.56","16.78","5","0.56","0.00","0.00","7.20","7.45","1.00","460.48","0.10","0.11","1.00","0.50","2483","4","1289.75","0.10","0.11","1.25","7.50","Family-Oriented Travelers","Free checked bag"
"603100","F","25-34","false","true","usa","fort worth","2023-02-18","8","0.38","7.88","1","0.13","0.00","0.00","","4.58","0.00","","0.05","0.13","","","","1","2448.00","","0.00","1.00","17.00","High-Spending Travelers","Free hotel meal"
"605439","F","35-44","false","false","usa","san jose","2023-02-19","8","1.63","16.75","2","0.25","0.00","0.00","13.02","13.31","0.50","499.75","","0.00","1.00","0.00","4159","2","1053.00","0.10","0.25","1.00","4.50","High-Spending Travelers","Free hotel meal"
"612220","M","18-24","false","false","usa","lubbock","2023-02-22","8","0.50","33.13","2","0.25","0.00","0.50","119.21","","0.50","1840.67","0.20","0.38","1.67","1.33","13817","1","","0.08","0.38","","","High-Spending Travelers","Free hotel meal"
"613874","F","55-64","true","false","usa","houston","2023-02-23","8","1.38","14.25","4","0.50","0.00","0.00","7.03","7.23","1.00","562.32","0.15","0.50","1.25","0.75","2423","4","517.00","","0.00","1.25","1.50","Budget Travellers","Exclusive discounts"
"616470","F","25-34","true","false","usa","san diego","2023-02-24","8","1.13","12.75","2","0.25","0.00","0.00","8.34","8.59","1.00","576.97","0.15","0.25","1.00","0.50","3337","2","282.00","0.10","0.13","1.00","2.00","Moderate Travellers","Priority boarding"
"626520","F","45-54","false","false","canada","gatineau","2023-02-28","8","2.25","22.00","2","0.25","0.00","0.00","8.30","8.43","0.50","155.39","0.10","0.13","1.50","0.00","903","2","311.00","","0.00","1.50","0.50","Moderate Travellers","Priority boarding"
"630694","F","35-44","false","false","usa","charlotte","2023-03-02","8","0.75","10.63","2","0.25","0.00","0.00","8.81","9.01","1.00","453.43","0.08","0.25","1.50","0.50","2232","2","144.00","0.08","0.25","1.50","0.50","Moderate Travellers","Priority boarding"
"632461","F","55-64","false","false","canada","toronto","2023-03-03","8","1.75","18.00","1","0.13","0.00","0.00","5.87","5.99","1.00","121.98","0.20","0.13","1.00","1.00","690","1","0.00","","0.00","1.00","0.00","Spontaneous Travelers","No cancellation fees"
"632749","F","25-34","true","true","usa","detroit","2023-03-03","8","2.63","25.00","2","0.25","0.00","0.00","4.82","5.08","1.00","605.33","0.05","0.25","1.00","0.50","3150","2","410.50","0.13","0.25","1.00","2.00","Spontaneous Travelers","No cancellation fees"
"636739","F","35-44","false","true","usa","akron","2023-03-04","8","0.38","6.38","1","0.13","0.00","0.00","4.08","4.20","1.00","112.74","0.35","0.13","1.00","1.00","646","1","419.00","0.10","0.13","1.00","1.00","Spontaneous Travelers","No cancellation fees"
"647016","F","45-54","true","false","usa","knoxville","2023-03-08","8","0.88","9.38","1","0.13","0.00","0.00","","4.88","0.00","","0.20","0.25","","","","1","2268.00","0.10","0.13","3.00","9.00","Family-Oriented Travelers","Free checked bag"
"651613","F","45-54","false","true","usa","madison","2023-03-10","10","1.80","18.00","4","0.40","0.00","0.00","7.15","7.31","1.00","391.32","0.20","0.10","1.25","0.75","1468","4","608.50","","0.00","1.25","2.50","Frequent Travellers","1 night free hotel with flight"
